timestamp,datetime,ap-southeast-2,eu-central-1,eu-west-3,us-east-1,us-east-2,us-west-1
1663160400,14-09-2022 09:00,8410,9997,4368,1147,291,577
1663164000,14-09-2022 10:00,8390,10284,4497,1561,283,449
1663167600,14-09-2022 11:00,9240,10682,4682,2641,408,382
1663171200,14-09-2022 12:00,10053,10819,5102,3876,631,395
1663174800,14-09-2022 13:00,10288,10839,5164,4779,976,527
1663178400,14-09-2022 14:00,10713,11494,5556,5762,1328,793
1663182000,14-09-2022 15:00,9242,11142,5242,5793,1445,986
1663185600,14-09-2022 16:00,7435,11276,5142,5847,1520,1222
1663189200,14-09-2022 17:00,5713,11770,5171,5987,1535,1279
1663192800,14-09-2022 18:00,4078,12837,5441,6114,1583,1319
1663196400,14-09-2022 19:00,2789,13834,6353,6141,1570,1324
1663200000,14-09-2022 20:00,2131,13455,7227,6205,1577,1426
1663203600,14-09-2022 21:00,2071,10842,6861,6185,1656,1502
1663207200,14-09-2022 22:00,2758,6851,4495,6284,1673,1448
1663210800,14-09-2022 23:00,3501,4012,2589,6704,1727,1473
1663214400,15-09-2022 00:00,4689,2517,1620,7387,1809,1507
1663218000,15-09-2022 01:00,6005,1762,1016,8474,2019,1569
1663221600,15-09-2022 02:00,7002,1622,738,8108,2164,1730
1663225200,15-09-2022 03:00,7670,1924,675,6632,2176,1940
1663228800,15-09-2022 04:00,8132,2761,912,4623,1759,2021
1663232400,15-09-2022 05:00,8097,4409,1637,2977,1226,1842
1663236000,15-09-2022 06:00,8612,6724,2534,1920,801,1459
1663239600,15-09-2022 07:00,8479,8379,3559,1367,507,1072
1663243200,15-09-2022 08:00,8245,9272,4187,1110,355,741
1663246800,15-09-2022 09:00,7975,10039,4460,1111,274,551
1663250400,15-09-2022 10:00,8060,10117,4631,1517,275,462
1663254000,15-09-2022 11:00,8787,10440,4899,2532,388,381
1663257600,15-09-2022 12:00,9603,10615,5209,3694,602,392
1663261200,15-09-2022 13:00,10192,10604,5215,4600,925,519
1663264800,15-09-2022 14:00,10083,10437,5303,5381,1164,732
1663268400,15-09-2022 15:00,8746,10509,5230,5492,1322,997
1663272000,15-09-2022 16:00,7293,10900,5191,5475,1397,1168
1663275600,15-09-2022 17:00,5672,11363,5423,5843,1471,1284
1663279200,15-09-2022 18:00,3974,12437,5464,6037,1514,1309
1663282800,15-09-2022 19:00,4066,19849,9370,8616,2199,1975
1663286400,15-09-2022 20:00,2745,17983,8890,7963,2065,1955
1663290000,15-09-2022 21:00,2653,13909,7346,7971,1970,1960
1663293600,15-09-2022 22:00,3506,8944,5048,8086,2010,1856
1663297200,15-09-2022 23:00,4508,5120,2946,8341,2030,1851
1663300800,16-09-2022 00:00,5772,3068,1789,9920,2292,2060
1663304400,16-09-2022 01:00,7240,2217,1150,10436,2307,2020
1663308000,16-09-2022 02:00,8285,2007,809,9908,2542,2167
1663311600,16-09-2022 03:00,9051,2413,774,7883,2428,2440
1663315200,16-09-2022 04:00,9680,3491,1027,5638,1949,2498
1663318800,16-09-2022 05:00,9593,5621,1887,3620,1493,2202
1663322400,16-09-2022 06:00,9914,8397,2905,2336,1030,1735
1663326000,16-09-2022 07:00,9659,10524,4089,1686,675,1283
1663329600,16-09-2022 08:00,9480,11408,4664,1321,467,900
1663333200,16-09-2022 09:00,9420,11803,4954,1348,354,668
1663336800,16-09-2022 10:00,9316,12156,5042,1792,345,541
1663340400,16-09-2022 11:00,10184,12464,5430,3108,437,474
1663344000,16-09-2022 12:00,10643,12179,5686,4409,699,465
1663347600,16-09-2022 13:00,11611,11965,5656,5626,993,611
1663351200,16-09-2022 14:00,12292,11497,5633,6171,1290,892
1663354800,16-09-2022 15:00,10030,11542,5489,6385,1518,1168
1663358400,16-09-2022 16:00,8385,12031,5455,6357,1739,1418
1663362000,16-09-2022 17:00,11281,12580,5471,6693,1719,1489
1663365600,16-09-2022 18:00,4921,13884,5632,6693,1796,1494
1663369200,16-09-2022 19:00,3304,16133,6964,6698,1891,1556
1663372800,16-09-2022 20:00,2458,15283,7582,6628,1813,1634
1663376400,16-09-2022 21:00,2383,12805,6725,6521,1838,1656
1663380000,16-09-2022 22:00,2780,8434,4865,6754,1896,1632
1663383600,16-09-2022 23:00,3631,5351,3176,6910,1941,1659
1663387200,17-09-2022 00:00,4575,3285,1896,7770,2051,1654
1663390800,17-09-2022 01:00,5773,2203,1184,8729,2234,1796
1663394400,17-09-2022 02:00,6770,1798,841,8391,2364,1908
1663398000,17-09-2022 03:00,7687,1789,700,7220,2376,2115
1663401600,17-09-2022 04:00,8341,2322,806,5509,2103,2227
1663405200,17-09-2022 05:00,8744,3592,1302,3683,1574,2098
1663408800,17-09-2022 06:00,8936,5624,2270,2412,1069,1684
1663412400,17-09-2022 07:00,9180,7740,3302,1736,686,1239
1663416000,17-09-2022 08:00,8969,9358,4102,1289,457,900
1663419600,17-09-2022 09:00,9089,10141,4525,1122,345,711
1663423200,17-09-2022 10:00,9351,10608,4757,1376,309,518
1663426800,17-09-2022 11:00,9527,10972,5090,2170,342,444
1663430400,17-09-2022 12:00,10236,11287,5604,3340,540,431
1663434000,17-09-2022 13:00,10633,11202,5545,4355,873,510
1663437600,17-09-2022 14:00,10814,11415,5529,5296,1203,752
1663441200,17-09-2022 15:00,9694,11525,5389,5645,1390,1087
1663444800,17-09-2022 16:00,8349,12273,5515,6188,1593,1301
1663448400,17-09-2022 17:00,6625,13223,5613,6334,1659,1395
1663452000,17-09-2022 18:00,4994,13810,5739,6363,1780,1442
1663455600,17-09-2022 19:00,3493,15428,6521,6509,1851,1461
1663459200,17-09-2022 20:00,2468,15718,6984,6667,1855,1594
1663462800,17-09-2022 21:00,2297,12974,6685,6695,1889,1651
1663466400,17-09-2022 22:00,2808,8975,5102,6712,1886,1596
1663470000,17-09-2022 23:00,3577,5718,3256,7143,1928,1644
1663473600,18-09-2022 00:00,4585,3484,1995,7810,1978,1725
1663477200,18-09-2022 01:00,5583,2247,1233,8602,2224,1836
1663480800,18-09-2022 02:00,6744,1793,835,8518,2308,1913
1663484400,18-09-2022 03:00,7625,1809,652,7483,2320,2136
1663488000,18-09-2022 04:00,8463,2235,730,5682,2214,2250
1663491600,18-09-2022 05:00,9236,3391,1116,4020,1606,2084
1663495200,18-09-2022 06:00,9570,5369,1987,2663,1096,1731
1663498800,18-09-2022 07:00,9988,7764,3067,1799,727,1305
1663502400,18-09-2022 08:00,9507,9734,4035,1321,524,981
1663506000,18-09-2022 09:00,9544,10870,4689,1131,373,717
1663509600,18-09-2022 10:00,9893,11497,5195,1244,293,536
1663513200,18-09-2022 11:00,10775,11914,5393,1901,322,410
1663516800,18-09-2022 12:00,10988,12445,5928,3215,470,397
1663520400,18-09-2022 13:00,11230,12311,6084,4446,782,492
1663524000,18-09-2022 14:00,11820,12520,5961,5217,1103,670
1663527600,18-09-2022 15:00,10307,12889,5987,5837,1384,1021
1663531200,18-09-2022 16:00,8446,13535,6124,6186,1546,1252
1663534800,18-09-2022 17:00,6600,13982,6233,6663,1707,1416
1663538400,18-09-2022 18:00,4646,14861,6181,6895,1867,1480
1663542000,18-09-2022 19:00,3200,15705,7459,7162,1933,1581
1663545600,18-09-2022 20:00,2281,14662,7187,6922,1880,1561
1663549200,18-09-2022 21:00,2135,11678,6448,7011,1962,1694
1663552800,18-09-2022 22:00,2611,7626,4316,7464,2059,1707
1663556400,18-09-2022 23:00,3643,4646,2529,7562,2046,1733
1663560000,19-09-2022 00:00,4762,2744,1466,8225,2144,1726
1663563600,19-09-2022 01:00,6501,1985,932,9124,2376,1848
1663567200,19-09-2022 02:00,7807,1752,667,8639,2558,2014
1663570800,19-09-2022 03:00,8457,2063,610,7228,2549,2293
1663574400,19-09-2022 04:00,8917,2918,795,5148,2004,2197
1663578000,19-09-2022 05:00,9155,4510,1493,3395,1446,1989
1663581600,19-09-2022 06:00,9596,6977,2364,2146,925,1617
1663585200,19-09-2022 07:00,9732,8900,3433,1505,583,1152
1663588800,19-09-2022 08:00,9470,10157,4066,1201,391,883
1663592400,19-09-2022 09:00,9547,11180,4531,1164,307,699
1663596000,19-09-2022 10:00,9712,11658,4724,1607,309,506
1663599600,19-09-2022 11:00,11383,12862,5407,2786,432,443
1663603200,19-09-2022 12:00,11788,14809,5682,4357,692,522
1663606800,19-09-2022 13:00,12044,13595,5634,5314,1069,590
1663610400,19-09-2022 14:00,11764,12780,5568,6066,1318,791
1663614000,19-09-2022 15:00,10291,13973,5556,6517,1599,1081
1663617600,19-09-2022 16:00,8062,13625,5683,6622,1710,1333
1663621200,19-09-2022 17:00,6170,13391,5622,6739,1672,1390
1663624800,19-09-2022 18:00,4323,14184,5813,6779,1741,1475
1663628400,19-09-2022 19:00,2911,15350,6964,6724,1774,1502
1663632000,19-09-2022 20:00,2110,14815,7226,6816,1792,1615
1663635600,19-09-2022 21:00,2015,11305,6361,6879,1885,1663
1663639200,19-09-2022 22:00,2638,7212,4231,7042,1909,1610
1663642800,19-09-2022 23:00,3472,4211,2390,7533,2015,1634
1663646400,20-09-2022 00:00,4810,2566,1416,8564,2213,1703
1663650000,20-09-2022 01:00,6143,1839,890,9586,2452,1806
1663653600,20-09-2022 02:00,7225,1643,668,9158,2730,2040
1663657200,20-09-2022 03:00,7970,1985,627,6951,2455,2119
1663660800,20-09-2022 04:00,8612,2916,821,4847,1894,2180
1663664400,20-09-2022 05:00,8545,4524,1549,3075,1299,1955
1663668000,20-09-2022 06:00,8975,6971,2413,1971,798,1530
1663671600,20-09-2022 07:00,8945,8724,3475,1401,498,1080
1663675200,20-09-2022 08:00,8545,9501,3963,1138,357,794
1663678800,20-09-2022 09:00,8388,10149,4344,1142,271,589
1663682400,20-09-2022 10:00,8424,10499,4512,1568,289,468
1663686000,20-09-2022 11:00,9627,11098,5414,2599,396,389
1663689600,20-09-2022 12:00,10563,11207,4939,3837,620,410
1663693200,20-09-2022 13:00,11010,11042,5248,4808,979,529
1663696800,20-09-2022 14:00,11094,11093,5345,5767,1282,776
1663700400,20-09-2022 15:00,9179,11109,5283,5796,1533,1001
1663704000,20-09-2022 16:00,7584,11399,5130,5895,1566,1252
1663707600,20-09-2022 17:00,5799,12158,5359,6270,1608,1312
1663711200,20-09-2022 18:00,4109,13040,5578,6392,1612,1363
1663714800,20-09-2022 19:00,2832,13820,7039,6320,1676,1392
1663718400,20-09-2022 20:00,2023,13286,7453,6381,1687,1514
1663722000,20-09-2022 21:00,1965,10294,6017,6350,1771,1512
1663725600,20-09-2022 22:00,2516,6770,3944,6406,1843,1538
1663729200,20-09-2022 23:00,3480,3996,2298,6979,1935,1556
1663732800,21-09-2022 00:00,4525,2487,1342,7995,1997,1558
1663736400,21-09-2022 01:00,5967,1786,855,8680,2245,1655
1663740000,21-09-2022 02:00,6857,1646,656,8274,2420,1808
1663743600,21-09-2022 03:00,7738,1957,634,7012,2399,2027
1663747200,21-09-2022 04:00,8250,2960,816,4762,1948,2096
1663750800,21-09-2022 05:00,8251,4521,1520,3010,1302,1923
1663754400,21-09-2022 06:00,8847,6799,2430,1994,788,1475
1663758000,21-09-2022 07:00,8786,9128,3414,1412,479,1055
1663761600,21-09-2022 08:00,8634,9930,4039,1110,348,763
1663765200,21-09-2022 09:00,8580,10355,4756,1155,273,686
1663768800,21-09-2022 10:00,8492,10627,4784,1588,267,478
1663772400,21-09-2022 11:00,9219,10874,5193,2606,382,380
1663776000,21-09-2022 12:00,10179,10929,5346,3765,639,416
1663779600,21-09-2022 13:00,10410,10771,5503,4720,988,505
1663783200,21-09-2022 14:00,10743,10657,5677,5457,1266,723
1663786800,21-09-2022 15:00,9082,10740,5566,5679,1459,983
1663790400,21-09-2022 16:00,7479,11021,5370,5837,1546,1209
1663794000,21-09-2022 17:00,5765,11497,5559,6152,1595,1303
1663797600,21-09-2022 18:00,4104,12251,5747,6184,1594,1321
1663801200,21-09-2022 19:00,2716,13317,6784,6178,1613,1401
1663804800,21-09-2022 20:00,1969,12771,7225,6264,1668,1443
1663808400,21-09-2022 21:00,1919,9600,6448,6355,1714,1495
1663812000,21-09-2022 22:00,2594,6379,4257,6383,1784,1502
1663815600,21-09-2022 23:00,3408,3894,2320,6882,1873,1472
1663819200,22-09-2022 00:00,4431,2430,1364,7750,2007,1526
1663822800,22-09-2022 01:00,5920,1741,873,8812,2267,1658
1663826400,22-09-2022 02:00,6853,1638,643,8268,2390,1793
1663830000,22-09-2022 03:00,7483,1910,623,6821,2413,1984
1663833600,22-09-2022 04:00,8117,2767,859,4769,1895,2087
1663837200,22-09-2022 05:00,8101,4350,1577,3102,1286,1903
1663840800,22-09-2022 06:00,8436,6438,2461,2020,838,1475
1663844400,22-09-2022 07:00,8485,8314,3511,1416,636,1077
1663848000,22-09-2022 08:00,8121,9212,4113,1133,379,795
1663851600,22-09-2022 09:00,8103,9864,4446,1111,290,599
1663855200,22-09-2022 10:00,8028,10063,4575,1571,285,447
1663858800,22-09-2022 11:00,8640,10396,4800,2652,400,383
1663862400,22-09-2022 12:00,9369,10617,4945,3884,638,387
1663866000,22-09-2022 13:00,9706,10174,5135,4826,967,587
1663869600,22-09-2022 14:00,9939,9873,5282,5532,1246,776
1663873200,22-09-2022 15:00,8730,9973,5145,5805,1418,1005
1663876800,22-09-2022 16:00,7320,10288,5086,5858,1504,1203
1663880400,22-09-2022 17:00,5647,10770,5476,6253,1559,1283
1663884000,22-09-2022 18:00,4101,11660,5386,6309,1603,1348
1663887600,22-09-2022 19:00,3955,18553,8747,8804,2265,2004
1663891200,22-09-2022 20:00,2813,17573,8855,8428,2212,2005
1663894800,22-09-2022 21:00,2703,13889,7462,8200,2220,1970
1663898400,22-09-2022 22:00,3381,9133,4831,8410,2261,1868
1663902000,22-09-2022 23:00,4689,5323,2782,8915,2334,1967
1663905600,23-09-2022 00:00,6367,3156,1689,10406,2591,2082
1663909200,23-09-2022 01:00,7807,2303,1034,11245,2794,2163
1663912800,23-09-2022 02:00,8793,2044,778,10751,3089,2312
1663916400,23-09-2022 03:00,9575,2472,722,8430,2887,2566
1663920000,23-09-2022 04:00,10126,3531,992,5832,2333,2638
1663923600,23-09-2022 05:00,10101,5676,1834,3777,1564,2436
1663927200,23-09-2022 06:00,10350,8528,2899,2386,986,1906
1663930800,23-09-2022 07:00,10506,10798,4071,1669,616,1307
1663934400,23-09-2022 08:00,10058,11566,4714,1366,420,972
1663938000,23-09-2022 09:00,9965,11991,5003,1384,326,710
1663941600,23-09-2022 10:00,10595,11966,5079,1885,311,573
1663945200,23-09-2022 11:00,12030,12444,5534,3150,467,475
1663948800,23-09-2022 12:00,11597,12238,5654,4632,755,484
1663952400,23-09-2022 13:00,11868,11348,5557,5642,1171,614
1663956000,23-09-2022 14:00,11737,11117,5634,6200,1446,906
1663959600,23-09-2022 15:00,10188,11082,5460,6299,1627,1171
1663963200,23-09-2022 16:00,8491,11544,5335,6483,1693,1442
1663966800,23-09-2022 17:00,6440,12070,5614,6652,1740,1503
1663970400,23-09-2022 18:00,4980,13875,5826,6937,1813,1582
1663974000,23-09-2022 19:00,3442,15704,7146,6988,1812,1605
1663977600,23-09-2022 20:00,2496,14745,7308,6789,1787,1641
1663981200,23-09-2022 21:00,2347,13246,6782,6831,1808,1744
1663984800,23-09-2022 22:00,2746,9000,5051,6848,1902,1715
1663988400,23-09-2022 23:00,3806,5602,3006,7190,1886,1749
1663992000,24-09-2022 00:00,4927,3622,2043,8389,1971,1830
1663995600,24-09-2022 01:00,6361,2419,1173,9239,2236,1972
1663999200,24-09-2022 02:00,7264,1963,861,8991,2415,2069
1664002800,24-09-2022 03:00,8084,1964,688,7710,2420,2403
1664006400,24-09-2022 04:00,9211,2548,840,5833,2106,2441
1664010000,24-09-2022 05:00,9456,3848,1273,3931,1593,2331
1664013600,24-09-2022 06:00,9777,5896,2245,2597,1065,1880
1664017200,24-09-2022 07:00,10172,8084,3363,1764,686,1429
1664020800,24-09-2022 08:00,9501,9642,4221,1324,454,1001
1664024400,24-09-2022 09:00,9557,10322,4673,1231,329,771
1664028000,24-09-2022 10:00,9717,10974,4959,1409,288,580
1664031600,24-09-2022 11:00,10356,11097,5283,2269,348,470
1664035200,24-09-2022 12:00,10696,11620,5793,3535,538,444
1664038800,24-09-2022 13:00,11245,11576,5882,4623,886,543
1664042400,24-09-2022 14:00,10928,11577,5795,5437,1255,807
1664046000,24-09-2022 15:00,10310,11362,5732,5834,1413,1135
1664049600,24-09-2022 16:00,8399,11829,5666,6300,1559,1365
1664053200,24-09-2022 17:00,6759,12469,5894,6398,1692,1465
1664056800,24-09-2022 18:00,5134,14625,6028,6727,1779,1579
1664060400,24-09-2022 19:00,3554,15620,6853,6763,1803,1649
1664064000,24-09-2022 20:00,2484,16069,7136,6851,1861,1695
1664067600,24-09-2022 21:00,2214,13522,6852,6944,1859,1705
1664071200,24-09-2022 22:00,2638,9872,5343,7112,1928,1763
1664074800,24-09-2022 23:00,3436,6175,3276,7369,2032,1839
1664078400,25-09-2022 00:00,4563,3730,1961,8293,2013,1898
1664082000,25-09-2022 01:00,5470,2481,1244,9229,2268,1919
1664085600,25-09-2022 02:00,6479,1903,851,9510,2414,2040
1664089200,25-09-2022 03:00,7486,1798,691,7819,2445,2294
1664092800,25-09-2022 04:00,8473,2246,707,6010,2098,2380
1664096400,25-09-2022 05:00,8784,3458,1123,4128,1632,2287
1664100000,25-09-2022 06:00,9233,5625,1940,2772,1113,1923
1664103600,25-09-2022 07:00,9542,8068,3220,1871,719,1423
1664107200,25-09-2022 08:00,9709,10346,4291,1412,476,1112
1664110800,25-09-2022 09:00,9866,11411,5000,1189,364,776
1664114400,25-09-2022 10:00,10137,11896,5394,1311,283,567
1664118000,25-09-2022 11:00,11136,12484,5687,1889,322,437
1664121600,25-09-2022 12:00,11487,12782,6139,3227,476,412
1664125200,25-09-2022 13:00,11979,12199,6216,4560,795,497
1664128800,25-09-2022 14:00,11280,12466,6252,5524,1166,720
1664132400,25-09-2022 15:00,10512,12909,6250,6188,1363,1089
1664136000,25-09-2022 16:00,8231,13110,6330,6513,1533,1334
1664139600,25-09-2022 17:00,6055,14097,6584,7178,1752,1517
1664143200,25-09-2022 18:00,4478,15046,6856,7494,1846,1579
1664146800,25-09-2022 19:00,3139,16195,8331,7614,1924,1596
1664150400,25-09-2022 20:00,2202,15412,8010,7473,1920,1669
1664154000,25-09-2022 21:00,2128,12710,6853,8037,2060,1917
1664157600,25-09-2022 22:00,2729,8117,4698,8107,2070,1876
1664161200,25-09-2022 23:00,3551,4815,2742,8633,2101,1829
1664164800,26-09-2022 00:00,4437,2956,1588,9488,2298,2076
1664168400,26-09-2022 01:00,6072,2063,1029,10354,2467,2065
1664172000,26-09-2022 02:00,7185,1751,703,9195,2645,2102
1664175600,26-09-2022 03:00,8036,2188,621,7637,2436,2381
1664179200,26-09-2022 04:00,8581,3017,857,5285,2045,2392
1664182800,26-09-2022 05:00,8632,4706,1559,3500,1412,2121
1664186400,26-09-2022 06:00,8936,7062,2512,2381,938,1731
1664190000,26-09-2022 07:00,8965,9194,3585,1553,579,1213
1664193600,26-09-2022 08:00,9011,10333,4444,1245,398,883
1664197200,26-09-2022 09:00,8648,11087,4801,1294,296,710
1664200800,26-09-2022 10:00,8770,11446,4959,1606,288,483
1664204400,26-09-2022 11:00,9575,11975,5380,2757,400,404
1664208000,26-09-2022 12:00,10478,12258,5509,4219,615,427
1664211600,26-09-2022 13:00,11053,11683,5471,5205,1026,537
1664215200,26-09-2022 14:00,10874,11509,5727,6079,1291,801
1664218800,26-09-2022 15:00,9490,11650,5606,6394,1514,1077
1664222400,26-09-2022 16:00,7542,12092,5601,6477,1594,1321
1664226000,26-09-2022 17:00,5929,12694,5866,6827,1665,1433
1664229600,26-09-2022 18:00,4143,13850,6243,7113,1698,1535
1664233200,26-09-2022 19:00,2848,14768,7600,6889,1768,1505
1664236800,26-09-2022 20:00,2028,13351,7739,6957,1768,1610
1664240400,26-09-2022 21:00,2017,11307,6607,6840,1822,1683
1664244000,26-09-2022 22:00,2592,7277,4070,6983,1829,1628
1664247600,26-09-2022 23:00,3571,4362,2457,7630,1910,1646
1664251200,27-09-2022 00:00,4567,2709,1401,8742,2101,1726
1664254800,27-09-2022 01:00,6098,1914,895,9557,2363,1793
1664258400,27-09-2022 02:00,6954,1747,673,8753,2472,1841
1664262000,27-09-2022 03:00,7974,2025,606,7167,2486,2219
1664265600,27-09-2022 04:00,8502,2949,845,4964,1920,2245
1664269200,27-09-2022 05:00,8382,4691,1534,3088,1295,1937
1664272800,27-09-2022 06:00,9054,7176,2434,2043,795,1568
1664276400,27-09-2022 07:00,8951,9117,3509,1469,508,1103
1664280000,27-09-2022 08:00,8704,9973,4127,1193,351,802
1664283600,27-09-2022 09:00,8515,10623,4551,1158,282,580
1664287200,27-09-2022 10:00,8708,10950,4567,1653,276,475
1664290800,27-09-2022 11:00,9346,11374,4874,2703,409,392
1664294400,27-09-2022 12:00,10558,11385,5120,3954,645,404
1664298000,27-09-2022 13:00,10784,11050,5201,4950,984,534
1664301600,27-09-2022 14:00,10909,11379,5382,5699,1218,745
1664305200,27-09-2022 15:00,9354,11256,5260,5836,1417,971
1664308800,27-09-2022 16:00,7511,11621,5269,6053,1472,1254
1664312400,27-09-2022 17:00,5747,12193,5430,6346,1601,1322
1664316000,27-09-2022 18:00,4075,13755,5791,6434,1595,1419
1664319600,27-09-2022 19:00,2852,14136,6825,6403,1669,1450
1664323200,27-09-2022 20:00,2054,13352,7367,6619,1655,1535
1664326800,27-09-2022 21:00,1968,11361,6186,6441,1735,1602
1664330400,27-09-2022 22:00,2596,7334,3972,6661,1800,1577
1664334000,27-09-2022 23:00,3472,4345,2295,7317,1846,1531
1664337600,28-09-2022 00:00,4654,2673,1360,8287,2025,1592
1664341200,28-09-2022 01:00,6032,1917,904,9112,2289,1673
1664344800,28-09-2022 02:00,7025,1670,643,8724,2503,1810
1664348400,28-09-2022 03:00,7785,2136,607,7149,2389,2071
1664352000,28-09-2022 04:00,8207,2946,827,4887,1897,2223
1664355600,28-09-2022 05:00,8247,4642,1498,3118,1283,1936
1664359200,28-09-2022 06:00,8585,6832,2375,2022,794,1509
1664362800,28-09-2022 07:00,8761,8705,3380,1387,518,1087
1664366400,28-09-2022 08:00,8508,9618,4094,1107,331,758
1664370000,28-09-2022 09:00,8379,10153,4463,1126,280,591
1664373600,28-09-2022 10:00,8680,10602,4581,1601,275,424
1664377200,28-09-2022 11:00,9058,10746,4858,2671,392,375
1664380800,28-09-2022 12:00,10420,11062,5124,3905,633,409
1664384400,28-09-2022 13:00,10477,10609,5193,4870,993,531
1664388000,28-09-2022 14:00,10135,10563,5372,5601,1259,777
1664391600,28-09-2022 15:00,8925,10619,5312,5824,1417,1014
1664395200,28-09-2022 16:00,7141,11063,5207,6013,1506,1201
1664398800,28-09-2022 17:00,5649,11695,5326,6168,1575,1345
1664402400,28-09-2022 18:00,3894,12516,5632,6496,1594,1398
1664406000,28-09-2022 19:00,2708,13769,7473,6378,1632,1440
1664409600,28-09-2022 20:00,2007,13062,7690,6401,1671,1499
1664413200,28-09-2022 21:00,1985,10662,6661,6456,1764,1592
1664416800,28-09-2022 22:00,2613,7179,4382,6794,1823,1540
1664420400,28-09-2022 23:00,3532,4248,2536,7266,1897,1597
1664424000,29-09-2022 00:00,4465,2594,1443,8111,1976,1640
1664427600,29-09-2022 01:00,5995,1815,906,9108,2248,1725
1664431200,29-09-2022 02:00,6877,1669,662,8827,2572,1992
1664434800,29-09-2022 03:00,7584,1951,643,7032,2465,2208
1664438400,29-09-2022 04:00,8019,2796,910,4916,1913,2161
1664442000,29-09-2022 05:00,8094,4500,1652,3136,1289,2005
1664445600,29-09-2022 06:00,8428,6873,2601,2059,826,1605
1664449200,29-09-2022 07:00,8366,8695,3730,1473,512,1095
1664452800,29-09-2022 08:00,8023,9625,4334,1170,361,810
1664456400,29-09-2022 09:00,8082,10143,4680,1184,276,602
1664460000,29-09-2022 10:00,8218,10214,4566,1673,263,460
1664463600,29-09-2022 11:00,8720,10701,4876,2734,409,399
1664467200,29-09-2022 12:00,9575,10803,5076,3985,655,413
1664470800,29-09-2022 13:00,9821,10420,5107,4935,1028,575
1664474400,29-09-2022 14:00,9903,10224,5545,5662,1304,806
1664478000,29-09-2022 15:00,8752,10492,5489,5945,1468,1077
1664481600,29-09-2022 16:00,7159,10971,5467,6015,1500,1323
1664485200,29-09-2022 17:00,5568,11860,5704,6254,1582,1413
1664488800,29-09-2022 18:00,3999,12870,5856,6551,1616,1507
1664492400,29-09-2022 19:00,3801,19592,9186,8700,2243,2061
1664496000,29-09-2022 20:00,2761,18562,9491,8369,2123,2101
1664499600,29-09-2022 21:00,2790,14320,7760,8257,2178,2098
1664503200,29-09-2022 22:00,3657,9599,5106,8303,2255,2060
1664506800,29-09-2022 23:00,4825,5588,2954,8921,2347,2093
1664510400,30-09-2022 00:00,6200,3371,1709,10342,2481,2169
1664514000,30-09-2022 01:00,7347,2295,1083,11108,2762,2203
1664517600,30-09-2022 02:00,8080,2073,821,11897,3255,2530
1664521200,30-09-2022 03:00,9110,2382,737,9493,3016,2915
1664524800,30-09-2022 04:00,9559,3429,1038,5970,2256,2769
1664528400,30-09-2022 05:00,9377,5519,1884,3938,1521,2466
1664532000,30-09-2022 06:00,9666,8258,2879,2503,942,1968
1664535600,30-09-2022 07:00,9560,10416,4147,1691,637,1404
1664539200,30-09-2022 08:00,10070,11397,4684,1372,415,1013
1664542800,30-09-2022 09:00,9594,11863,5062,1370,325,734
1664546400,30-09-2022 10:00,9792,12079,5142,1828,314,565
1664550000,30-09-2022 11:00,10521,12165,5515,3139,464,465
1664553600,30-09-2022 12:00,10969,12170,5670,4582,758,481
1664557200,30-09-2022 13:00,11925,13021,5788,5625,1107,628
1664560800,30-09-2022 14:00,11321,11567,5783,6296,1432,923
1664564400,30-09-2022 15:00,9873,11491,5522,6485,1532,1178
1664568000,30-09-2022 16:00,8465,12181,5495,6655,1687,1504
1664571600,30-09-2022 17:00,6572,12787,5559,6861,1704,1638